UF;Municipio;Codigo_TOM_SERPRO;cod_IBGE
MS;AQUIDAUANA;9021;5001102
MT;ARAGUAINHA;9023;5101209
MT;ARENAPOLIS;9025;5101308
MT;ARIPUANA;9027;5101407
MS;BANDEIRANTES;9029;5001508
MT;BARAODEMELGACO;9031;5101605
MT;BARRADOBUGRES;9033;5101704
MT;BARRADOGARCAS;9035;5101803
MS;BATAGUASSU;9037;5001904
MS;BATAYPORA;9039;5002001
MS;BELAVISTA;9041;5002100
MS;BONITO;9043;5002209
MS;BRASILANDIA;9045;5002308
MT;CACERES;9047;5102504
MS;CAMAPUA;9049;5002605
MS;CAMPOGRANDE;9051;5002704
MS;CARACOL;9053;5002803
MS;CAARAPO;9055;5002407
MS;CASSILANDIA;9057;5002902
MT;CHAPADADOSGUIMARAES;9059;5103007
MS;CORGUINHO;9061;5003108
MS;CORUMBA;9063;5003207
MS;COXIM;9065;5003306
MT;CUIABA;9067;5103403
MT;DIAMANTINO;9069;5103502
MT;DOMAQUINO;9071;5103601
MS;DOURADOS;9073;5003702
MS;FATIMADOSUL;9075;5003801
MT;GENERALCARNEIRO;9077;5103908
MS;GLORIADEDOURADOS;9079;5004007
MS;GUIALOPESDALAGUNA;9081;5004106
MT;GUIRATINGA;9083;5104203
MS;IGUATEMI;9085;5004304
MS;INOCENCIA;9087;5004403
MS;ITAPORA;9089;5004502
MT;ITIQUIRA;9091;5104609
MS;IVINHEMA;9093;5004700
MT;JACIARA;9095;5104807
MS;JARAGUARI;9097;5004908
MS;JARDIM;9099;5005004
MS;JATEI;9101;5005103
MS;LADARIO;9103;5005202
MT;LUCIARA;9105;5105309
MS;MARACAJU;9107;5005400
MT;VILABELADASANTISSIMATRINDADE;9109;5105507
MS;MIRANDA;9111;5005608
MS;NAVIRAI;9113;5005707
MS;NIOAQUE;9115;5005806
MT;NOBRES;9117;5105903
MT;NORTELANDIA;9119;5106000
MT;NOSSASENHORADOLIVRAMENTO;9121;5106109
MS;NOVAANDRADINA;9123;5006200
MS;PARANAIBA;9125;5006309
MS;PEDROGOMES;9127;5006408
MT;POCONE;9129;5106505
MS;PONTAPORA;9131;5006606
MT;PONTEBRANCA;9133;5106703
MT;PORTODOSGAUCHOS;9135;5106828
MS;PORTOMURTINHO;9137;5006903
MT;POXOREO;9139;5107008
MS;RIBASDORIOPARDO;9141;5007109
MS;RIOBRILHANTE;9143;5007208
MS;RIONEGRO;9145;5007307
MS;RIOVERDEDEMATOGROSSO;9147;5007406
MS;ROCHEDO;9149;5007505
MT;RONDONOPOLIS;9151;5107602
MT;ROSARIOOESTE;9153;5107701
MT;SANTOANTONIODOLEVERGER;9155;5107800
MS;SIDROLANDIA;9157;5007901
MS;TERENOS;9159;5008008
MT;TESOURO;9161;5108105
MT;TORIXOREU;9163;5108204
MS;TRESLAGOAS;9165;5008305
MT;VARZEAGRANDE;9167;5108402
MS;ANGELICA;9169;5000856
MS;ARALMOREIRA;9171;5001243
MS;ELDORADO;9173;5003751
MS;DEODAPOLIS;9175;5003454
MT;MIRASSOLD'OESTE;9177;5105622
MS;MUNDONOVO;9179;5005681
MT;PEDRAPRETA;9181;5106372
MT;SAOFELIXDOARAGUAIA;9183;5107859
MT;TANGARADASERRA;9185;5107958
MS;VICENTINA;9187;5008404
MT;JUSCIMEIRA;9189;5105200
MT;AGUABOA;9191;5100201
MT;CANARANA;9193;5102702
MT;NOVAXAVANTINA;9195;5106257
MT;SANTATEREZINHA;9197;5107776
MT;SAOJOSEDORIOCLARO;9199;5107305
GO;ABADIANIA;9201;5200100
GO;AGUALIMPA;9203;5200209
GO;ALEXANIA;9205;5200308
TO;ALMAS;9207;1700400
GO;ALOANDIA;9209;5200506
GO;ALTOPARAISODEGOIAS;9211;5200605
TO;ALVORADA;9213;1700707
GO;ALVORADADONORTE;9215;5200803
GO;AMORINOPOLIS;9217;5200902
TO;ANANAS;9219;1701002
GO;ANAPOLIS;9221;5201108
GO;ANHANGUERA;9223;5201207
GO;ANICUNS;9225;5201306
GO;APARECIDADEGOIANIA;9227;5201405
GO;APORE;9229;5201504
GO;ARACU;9231;5201603
GO;ARAGARCAS;9233;5201702
GO;ARAGOIANIA;9235;5201801
TO;ARAGUACEMA;9237;1701903
TO;ARAGUACU;9239;1702000
TO;ARAGUAINA;9241;1702109
TO;ARAGUATINS;9243;1702208
TO;ARAPOEMA;9245;1702307
TO;ARRAIAS;9247;1702406
GO;ARUANA;9249;5202502
GO;AURILANDIA;9251;5202601
TO;AURORADOTOCANTINS;9253;1702703
GO;AVELINOPOLIS;9255;5202809
TO;AXIXADOTOCANTINS;9257;1702901
TO;BABACULANDIA;9259;1703008
GO;BALIZA;9261;5203104
GO;BARROALTO;9263;5203203
GO;BELAVISTADEGOIAS;9265;5203302
GO;BOMJARDIMDEGOIAS;9267;5203401
GO;BOMJESUSDEGOIAS;9269;5203500
GO;BRAZABRANTES;9271;5203609
TO;BREJINHODENAZARE;9273;1703701
GO;BRITANIA;9275;5203807
GO;BURITIALEGRE;9277;5203906
GO;CABECEIRAS;9279;5204003
GO;CACHOEIRAALTA;9281;5204102
GO;CACHOEIRADEGOIAS;9283;5204201
GO;CACU;9285;5204300
GO;CAIAPONIA;9287;5204409
GO;CALDASNOVAS;9289;5204508
GO;CAMPESTREDEGOIAS;9291;5204607
GO;CAMPINORTE;9293;5204706
GO;CAMPOALEGREDEGOIAS;9295;5204805
GO;CAMPOSBELOS;9297;5204904
GO;CARMODORIOVERDE;9299;5205000
GO;CATALAO;9301;5205109
GO;CATURAI;9303;5205208
GO;CAVALCANTE;9305;5205307
GO;CERES;9307;5205406
GO;DIVINOPOLISDEGOIAS;9309;5208301
TO;COLINASDOTOCANTINS;9311;1705508
TO;CONCEICAODOTOCANTINS;9313;1705607
GO;CORREGODOOURO;9315;5205703
GO;CORUMBADEGOIAS;9317;5205802
GO;CORUMBAIBA;9319;5205901
TO;COUTODEMAGALHAES;9321;1706001
TO;CRISTALANDIA;9323;1706100
GO;CRISTALINA;9325;5206206
GO;CRISTIANOPOLIS;9327;5206305
GO;CRIXAS;9329;5206404
GO;CROMINIA;9331;5206503
GO;CUMARI;9333;5206602
GO;DAMIANOPOLIS;9335;5206701
GO;DAMOLANDIA;9337;5206800
GO;DAVINOPOLIS;9339;5206909
TO;DIANOPOLIS;9341;1707009
GO;DIORAMA;9343;5207105
TO;DOISIRMAOSDOTOCANTINS;9345;1707207
TO;DUERE;9347;1707306
GO;EDEIA;9349;5207402
GO;ESTRELADONORTE;9351;5207501
GO;FAZENDANOVA;9353;5207600
TO;FILADELFIA;9355;1707702
GO;FIRMINOPOLIS;9357;5207808
GO;FLORESDEGOIAS;9359;5207907
GO;FORMOSA;9361;5208004
GO;FORMOSO;9363;5208103
TO;FORMOSODOARAGUAIA;9365;1708205
GO;GOIANAPOLIS;9367;5208400
GO;GOIANDIRA;9369;5208509
GO;GOIANESIA;9371;5208608
GO;GOIANIA;9373;5208707
GO;GOIANIRA;9375;5208806
GO;GOIAS;9377;5208905
GO;GOIATUBA;9379;5209101
GO;GUAPO;9381;5209200
GO;GUARANIDEGOIAS;9383;5209408
TO;GURUPI;9385;1709500
GO;HEITORAI;9387;5209606
GO;HIDROLANDIA;9389;5209705
GO;HIDROLINA;9391;5209804
GO;IACIARA;9393;5209903
GO;INHUMAS;9395;5210000
GO;IPAMERI;9397;5210109
GO;IPORA;9399;5210208
GO;ISRAELANDIA;9401;5210307
GO;ITABERAI;9403;5210406
TO;ITACAJA;9405;1710508
GO;ITAGUARU;9407;5210604
TO;ITAGUATINS;9409;1710706
GO;ITAJA;9411;5210802
GO;ITAPACI;9413;5210901
GO;ITAPIRAPUA;9415;5211008
TO;ITAPORADOTOCANTINS;9417;1711100
GO;ITAPURANGA;9419;5211206
GO;ITARUMA;9421;5211305
GO;ITAUCU;9423;5211404
GO;ITUMBIARA;9425;5211503
GO;IVOLANDIA;9427;5211602
GO;JANDAIA;9429;5211701
GO;JARAGUA;9431;5211800
GO;JATAI;9433;5211909
GO;JAUPACI;9435;5212006
GO;JOVIANIA;9437;5212105
GO;JUSSARA;9439;5212204
TO;ALIANCADOTOCANTINS;9441;1700350
GO;LEOPOLDODEBULHOES;9443;5212303
GO;LUZIANIA;9445;5212501
GO;MAIRIPOTABA;9447;5212600
GO;MAMBAI;9449;5212709
GO;MARAROSA;9451;5212808
GO;MARZAGAO;9453;5212907
GO;PARANAIGUARA;9455;5216304
GO;MAURILANDIA;9457;5213004
GO;MINEIROS;9459;5213103
TO;MIRACEMADOTOCANTINS;9461;1713205
TO;MIRANORTE;9463;1713304
GO;MOIPORA;9465;5213400
GO;MONTEALEGREDEGOIAS;9467;5213509
TO;MONTEDOCARMO;9469;1713601
GO;MONTESCLAROSDEGOIAS;9471;5213707
GO;MORRINHOS;9473;5213806
GO;MOSSAMEDES;9475;5213905
GO;MOZARLANDIA;9477;5214002
GO;MUTUNOPOLIS;9479;5214101
TO;NATIVIDADE;9481;1714203
TO;NAZARE;9483;1714302
GO;NAZARIO;9485;5214408
PI;NAZARIO;9485;5214408
GO;NEROPOLIS;9487;5214507
GO;NIQUELANDIA;9489;5214606
GO;NOVAAMERICA;9491;5214705
GO;NOVAAURORA;9493;5214804
GO;NOVAROMA;9495;5214903
GO;NOVAVENEZA;9497;5215009
TO;NOVOACORDO;9499;1715101
GO;NOVOBRASIL;9501;5215207
GO;ORIZONA;9503;5215306
GO;OUROVERDEDEGOIAS;9505;5215405
GO;OUVIDOR;9507;5215504
GO;PADREBERNARDO;9509;5215603
GO;PALMEIRASDEGOIAS;9511;5215702
GO;PALMELO;9513;5215801
GO;PALMINOPOLIS;9515;5215900
GO;PANAMA;9517;5216007
TO;PARAISODOTOCANTINS;9519;1716109
TO;PARANA;9521;1716208
GO;PARAUNA;9523;5216403
TO;PEDROAFONSO;9525;1716505
TO;PEIXE;9527;1716604
TO;COLMEIA;9529;1716703
GO;PETROLINADEGOIAS;9531;5216809
TO;GOIATINS;9533;1709005
GO;PILARDEGOIAS;9535;5216908
TO;PINDORAMADOTOCANTINS;9537;1717008
GO;PIRACANJUBA;9539;5217104
GO;PIRANHAS;9541;5217203
GO;PIRENOPOLIS;9543;5217302
GO;PIRESDORIO;9545;5217401
TO;PIUM;9547;1717503
GO;PONTALINA;9549;5217708
TO;PONTEALTADOBOMJESUS;9551;1717800
TO;PONTEALTADOTOCANTINS;9553;1717909
GO;PORANGATU;9555;5218003
GO;PORTELANDIA;9557;5218102
TO;PORTONACIONAL;9559;1718204
GO;POSSE;9561;5218300
GO;QUIRINOPOLIS;9563;5218508
GO;RIALMA;9565;5218607
GO;RIANAPOLIS;9567;5218706
TO;LIZARDA;9569;1712405
GO;RIOVERDE;9571;5218805
GO;RUBIATABA;9573;5218904
GO;SANCLERLANDIA;9575;5219001
GO;SANTABARBARADEGOIAS;9577;5219100
GO;SANTACRUZDEGOIAS;9579;5219209
GO;SANTAHELENADEGOIAS;9581;5219308
GO;SANTARITADOARAGUAIA;9583;5219407
GO;SANTAROSADEGOIAS;9585;5219506
GO;SANTATEREZADEGOIAS;9587;5219605
GO;SANTATEREZINHADEGOIAS;9589;5219704
GO;SAODOMINGOS;9591;5219803
GO;SAOFRANCISCODEGOIAS;9593;5219902
GO;PLANALTINA;9595;5217609
GO;SAOJOAOD'ALIANCA;9597;5220009
GO;SAOLUISDEMONTESBELOS;9599;5220108
GO;SAOMIGUELDOARAGUAIA;9601;5220207
TO;SAOSEBASTIAODOTOCANTINS;9603;1720309
GO;SAOSIMAO;9605;5220405
GO;SERRANOPOLIS;9607;5220504
GO;SILVANIA;9609;5220603
GO;SITIOD'ABADIA;9611;5220702
TO;SITIONOVODOTOCANTINS;9613;1720804
TO;TAGUATINGA;9615;1720903
GO;TAQUARALDEGOIAS;9617;5221007
TO;TOCANTINIA;9619;1721109
TO;TOCANTINOPOLIS;9621;1721208
GO;TRESRANCHOS;9623;5221304
GO;TRINDADE;9625;5221403
TO;GUARAI;9627;1709302
TO;PRESIDENTEKENNEDY;9629;1718402
GO;TURVANIA;9631;5221502
GO;URUACU;9633;5221601
GO;URUANA;9635;5221700
GO;URUTAI;9637;5221809
GO;VARJAO;9639;5221908
GO;VIANOPOLIS;9641;5222005
TO;XAMBIOA;9643;1722107
GO;ACREUNA;9645;5200134
GO;MINACU;9647;5213087
TO;PALMEIROPOLIS;9649;1715754
GO;MUNDONOVO;9651;5214051
GO;NOVACRIXAS;9653;5214838
GO;NOVAGLORIA;9655;5214861
GO;VICENTINOPOLIS;9657;5222054
TO;SILVANOPOLIS;9659;1720655
GO;AMERICANODOBRASIL;9661;5200852
TO;NOVAOLINDA;9663;1714880
TO;WANDERLANDIA;9665;1722081
TO;FIGUEIROPOLIS;9667;1707652
GO;ARAGUAPAZ;9669;5202155
GO;ARENOPOLIS;9671;5202353
GO;CACHOEIRADOURADA;9673;5204250
GO;DOVERLANDIA;9675;5207253
GO;SANTOANTONIODODESCOBERTO;9677;5219753
TO;RIOSONO;9679;1718758
GO;INDIARA;9681;5209952
TO;FATIMA;9683;1707553
TO;AUGUSTINOPOLIS;9685;1702554
GO;CAMPINACU;9687;5204656
GO;SANTAISABEL;9689;5219357
TO;SAOVALERIODANATIVIDADE;9691;1720499
TO;BARROLANDIA;9693;1703107
TO;BERNARDOSAYAO;9695;1703206
TO;COMBINADO;9697;1705557
TO;GOIANORTE;9699;1708304
DF;BRASILIA;9701;NA
TO;NOVOALEGRE;9703;1715150
TO;PEQUIZEIRO;9705;1716653
TO;MARIANOPOLISDOTOCANTINS;9711;1712504
TO;APARECIDADORIONEGRO;9713;1701101
TO;BURITIDOTOCANTINS;9715;1703800
TO;CASEARA;9717;1703909
TO;DIVINOPOLISDOTOCANTINS;9719;1707108
TO;NOVAROSALANDIA;9721;1715002
TO;PORTOALEGREDOTOCANTINS;9723;1718006
TO;PRAIANORTE;9725;1718303
TO;SAMPAIO;9727;1718808
TO;SANTAROSADOTOCANTINS;9729;1718907
TO;SANTATEREZADOTOCANTINS;9731;1719004
TO;PALMAS;9733;1721000
GO;NOVOPLANALTO;9735;5215256
GO;PALESTINADEGOIAS;9737;5215652
MS;PARANHOS;9739;5006358
MT;RIBEIRAOCASCALHEIRA;9741;5107180
GO;SANTAFEDEGOIAS;9743;5219258
MS;SANTARITADOPARDO;9745;5007554
GO;SAOJOAODAPARAUNA;9747;5220058
GO;SAOLUIZDONORTE;9749;5220157
GO;SAOMIGUELDOPASSAQUATRO;9751;5220264
GO;SENADORCANEDO;9753;5220454
GO;SIMOLANDIA;9755;5220686
MS;SONORA;9757;5007935
GO;TERESINADEGOIAS;9759;5221080
GO;TROMBAS;9761;5221452
MT;TAPURAH;9763;5108006
GO;TURVELANDIA;9765;5221551
PI;ALAGOINHADOPIAUI;9767;2200251
GO;ADELANDIA;9769;5200159
GO;AGUAFRIADEGOIAS;9771;5200175
MT;APIACAS;9773;5100805
GO;BONFINOPOLIS;9775;5203559
MT;CAMPONOVODOPARECIS;9777;5102637
MT;CAMPOVERDE;9779;5102678
GO;CAMPOSVERDES;9781;5204953
MT;CASTANHEIRA;9783;5102850
GO;CEZARINA;9785;5205455
MS;CHAPADAODOSUL;9787;5002951
MT;CLAUDIA;9789;5103056
GO;COLINASDOSUL;9791;5205521
MS;DOISIRMAOSDOBURITI;9793;5003488
GO;EDEALINA;9795;5207352
GO;FAINA;9797;5207535
GO;GOUVELANDIA;9799;5209150
MS;BODOQUENA;9801;5002159
MS;COSTARICA;9803;5003256
MS;DOURADINA;9805;5003504
MS;ITAQUIRAI;9807;5004601
MS;SAOGABRIELDOOESTE;9809;5007695
MS;SELVIRIA;9811;5007802
MS;SETEQUEDAS;9813;5007703
MS;TACURU;9815;5007950
MS;TAQUARUSSU;9817;5007976
MT;JUARA;9819;5105101
RS;TEUTONIA;9821;4321451
RS;BOMPRINCIPIO;9823;4302352
RS;PAROBE;9825;4314050
RS;FORTALEZADOSVALOS;9827;4308458
RS;JOIA;9829;4311155
MT;JUINA;9831;5105150
MT;DENISE;9833;5103452
CE;QUIXELO;9853;2311355
CE;UMIRIM;9855;2313757
CE;VARJOTA;9857;2313955
BA;JABORANDI;9859;2917359
MT;JANGADA;9861;5104906
MT;CAMPINAPOLIS;9863;5102603
MT;COCALINHO;9865;5103106
MT;NOVOSAOJOAQUIM;9867;5106281
MT;ARAGUAIANA;9869;5101001
MT;PRIMAVERADOLESTE;9871;5107040
MT;BRASNORTE;9873;5101902
MT;PORTOESPERIDIAO;9875;5106851
MT;INDIAVAI;9877;5104500
MT;RESERVADOCABACAL;9879;5107156
MT;FIGUEIROPOLISD'OESTE;9881;5103809
MT;COMODORO;9883;5103304
MT;PARANAITA;9885;5106299
MT;GUARANTADONORTE;9887;5104104
MT;NOVACANAADONORTE;9889;5106216
MT;PEIXOTODEAZEVEDO;9891;5106422
MT;NOVAOLIMPIA;9893;5106232
MT;PORTOALEGREDONORTE;9895;5106778
MT;VILARICA;9897;5108600
MT;MARCELANDIA;9899;5105580
MT;ITAUBA;9901;5104559
MT;NOVOHORIZONTEDONORTE;9903;5106273
MT;VERA;9905;5108501
MT;SORRISO;9907;5107925
MT;TERRANOVADONORTE;9909;5108055
MT;ALTOTAQUARI;9911;5100607
PR;NOVATEBAS;9913;4117271
PR;DIAMANTED'OESTE;9915;4107157
CE;QUITERIANOPOLIS;9917;2311264
GO;ITAGUARI;9919;5210562
MT;JURUENA;9921;5105176
MS;JUTI;9923;5005152
MT;LUCASDORIOVERDE;9925;5105259
GO;MATRINCHA;9927;5212956
MT;MATUPA;9929;5105606
GO;MIMOSODEGOIAS;9931;5213053
GO;MONTIVIDIU;9933;5213756
GO;MORROAGUDODEGOIAS;9935;5213855
MT;NOVAMUTUM;9937;5106224
SC;ABDONBATISTA;9939;4200051
SC;APIUNA;9941;4201257
SC;CELSORAMOS;9943;4204152
SC;DOUTORPEDRINHO;9945;4205159
PR;GODOYMOREIRA;9947;4108551
PR;IBEMA;9949;4109757
SC;IPORADOOESTE;9951;4207650
SC;IRACEMINHA;9953;4207759
PR;IVATE;9955;4111555
SC;JOSEBOITEUX;9957;4209151
PR;LINDOESTE;9959;4113452
SC;LINDOIADOSUL;9961;4209854
SC;MAREMA;9963;4210555
PR;OUROVERDEDOOESTE;9965;4117453
SC;SANTAROSADOSUL;9967;4215653
PR;SANTATEREZADOOESTE;9969;4124020
SC;TIMBOGRANDE;9971;4218251
SC;UNIAODOOESTE;9973;4218855
SC;URUPEMA;9975;4218954
SC;VITORMEIRELES;9977;4219358
PR;BOMSUCESSODOSUL;9979;4103222
PR;HONORIOSERPA;9981;4109658
PR;FAZENDARIOGRANDE;9983;4107652
SC;ITAPOA;9985;4208450
SC;SERRAALTA;9989;4217550
SC;TUNAPOLIS;9991;4218756
GO;GUARINOS;9993;5209457
GO;RIOQUENTE;9995;5218789
MS;CORONELSAPUCAIA;9997;5003157
AM;NOVOAIRAO; 0201 ;1303205
AM;ANORI; 0203 ;1300102
AM;ATALAIADONORTE; 0205 ;1300201
AM;AUTAZES; 0207 ;1300300
AM;BARCELOS; 0209 ;1300409
AM;BARREIRINHA; 0211 ;1300508
AM;BENJAMINCONSTANT; 0213 ;1300607
AM;BOCADOACRE; 0215 ;1300706
AM;BORBA; 0217 ;1300805
AM;CANUTAMA; 0219 ;1300904
AM;CARAUARI; 0221 ;1301001
AM;CAREIRO; 0223 ;1301100
AM;COARI; 0225 ;1301209
AM;CODAJAS; 0227 ;1301308
AM;ENVIRA; 0231 ;1301506
AM;FONTEBOA; 0233 ;1301605
AM;HUMAITA; 0235 ;1301704
AM;SANTAISABELDORIONEGRO; 0237 ;1303601
AM;IPIXUNA; 0239 ;1301803
AM;ITACOATIARA; 0241 ;1301902
AM;ITAPIRANGA; 0243 ;1302009
AM;JAPURA; 0245 ;1302108
AM;JURUA; 0247 ;1302207
AM;JUTAI; 0249 ;1302306
AM;LABREA; 0251 ;1302405
AM;MANACAPURU; 0253 ;1302504
AM;MANAUS; 0255 ;1302603
AM;MANICORE; 0257 ;1302702
AM;MARAA; 0259 ;1302801
AM;MAUES; 0261 ;1302900
AM;NHAMUNDA; 0263 ;1303007
AM;NOVAOLINDADONORTE; 0265 ;1303106
AM;NOVOARIPUANA; 0267 ;1303304
AM;PARINTINS; 0269 ;1303403
AM;PAUINI; 0271 ;1303502
AM;SANTOANTONIODOICA; 0273 ;1303700
AM;SAOPAULODEOLIVENCA; 0275 ;1303908
AM;SILVES; 0277 ;1304005
AM;TAPAUA; 0279 ;1304104
AM;TEFE; 0281 ;1304203
AM;SAOGABRIELDACACHOEIRA; 0283 ;1303809
AM;URUCARA; 0285 ;1304302
AM;URUCURITUBA; 0287 ;1304401
AM;ALVARAES; 0289 ;1300029
AM;AMATURA; 0291 ;1300060
AM;ANAMA; 0293 ;1300086
AM;BERURI; 0295 ;1300631
AM;BOAVISTADORAMOS; 0297 ;1300680
AM;CAAPIRANGA; 0299 ;1300839
AM;CAREIRODAVARZEA; 0965 ;1301159
AM;GUAJARA; 0967 ;1301654
AM;APUI; 0969 ;1300144
AM;IRANDUBA; 9835 ;1301852
AM;ITAMARATI; 9837 ;1301951
AM;MANAQUIRI; 9839 ;1302553
AM;PRESIDENTEFIGUEIREDO; 9841 ;1303536
AM;RIOPRETODAEVA; 9843 ;1303569
AM;SAOSEBASTIAODOUATUMA; 9845 ;1303957
AM;TABATINGA; 9847 ;1304062
AM;UARINI; 9849 ;1304260
AM;TONANTINS; 9851 ;1304237
GO;CALDAZINHA;0031;5204557
GO;JESUPOLIS;0049;5212055
GO;PROFESSORJAMIL;0051;5218391
GO;SANTOANTONIODEGOIAS;0053;5219738
GO;COCALZINHODEGOIAS;0055;5205513
GO;TEREZOPOLISDEGOIAS;0057;5221197
GO;UIRAPURU;0059;5221577
GO;BURITINOPOLIS;0061;5203962
GO;BURITIDEGOIAS;0063;5203939
GO;GUARAITA;0065;5209291
GO;VILABOA;0067;5222203
GO;INACIOLANDIA;0069;5209937
GO;APARECIDADORIODOCE;0071;5201454
GO;CHAPADAODOCEU;0073;5205471
GO;PEROLANDIA;0075;5216452
GO;CIDADEOCIDENTAL;0077;5205497
GO;MONTIVIDIUDONORTE;0079;5213772
GO;CASTELANDIA;0081;5205059
GO;SANTOANTONIODABARRA;0083;5219712
GO;ALTOHORIZONTE;0085;5200555
GO;NOVAIGUACUDEGOIAS;0087;5214879
AM;EIRUNEPE;0229;1301407
RS;ARARICA;0952;4300877
RS;BALNEARIOPINHAL;0954;4301636
RS;BARRADOQUARAI;0956;4301875
RS;BENJAMINCONSTANTDOSUL;0958;4302055
RS;BOAVISTADOSUL;0960;4302253
RS;CAPIVARIDOSUL;0962;4304671
RS;CARAA;0964;4304713
RS;CERRITO;0966;4305124
RS;CHUI;0968;4305439
RS;CHUVISCA;0970;4305447
RS;CRISTALDOSUL;0972;4306072
RS;DILERMANDODEAGUIAR;0974;4306379
RS;DOMPEDRODEALCANTARA;0976;4306551
RS;DOUTORRICARDO;0978;4306759
RS;ESPERANCADOSUL;0980;4307450
RS;ESTRELAVELHA;0982;4307815
RS;FAZENDAVILANOVA;0984;4308078
RS;FLORIANOPEIXOTO;0986;4308250
RS;HERVEIRAS;0988;4309571
RS;ITAARA;0990;4310538
RS;JARI;0992;4311130
RS;MACAMBARA;0994;4311718
RS;MAMPITUBA;0996;4311734
RS;MARQUESDESOUZA;0998;4312054
